revenue,qg_naics2022,qg_dandbstandardindustrycode,statuscode
19608147.0,219,1130,777040002
34414348.0,253,1436,777040002
100238000.0,218,1129,777040002
353370102.0,51,133,777040002
63778185.0,819,3989,777040002
2954337592.0,487,3093,777040002
213837764.0,475,2984,777040002
0.0,890,4416,777040002
270894847.0,342,1828,777040002
212857260.0,475,2984,777040002
285928818.0,481,3020,777040002
249895685.0,483,3066,777040002
38480281.0,500,3263,777040002
229452334.0,469,2900,777040002
2314371.0,698,4265,777040002
213837764.0,475,2984,777040002
110979973.0,183,962,777040002
247005846.0,552,2379,777040002
213837764.0,475,2984,777040002
266147140.0,488,3120,777040002
45575797.0,482,3026,777040002
253275082.0,431,2509,777040002
270573303.0,187,1020,777040002
386575365.0,500,3262,777040002
24143476.0,195,1215,777040002
231321139.0,58,170,777040002
250297000.0,258,1458,777040002
239286526.0,58,171,777040002
184253446.0,472,2936,777040002
270035910.0,488,3117,777040002
50200991.0,438,2582,777040002
1081286337.0,431,2507,777040002
116692759.0,231,1276,777040002
746229142.0,490,3135,777040002
688255906.0,448,2670,777040002
190615235.0,511,3203,777040002
205831223.0,129,491,777040002
351986417.0,333,1749,777040002
254004462.0,488,3117,777040002
246077183.0,481,3020,777040002
230894437.0,708,3692,777040002
332412675.0,846,3638,777040002
270386869.0,481,3020,777040002
0.0,260,1489,2
458351000.0,450,2691,777040002
99999999999.0,459,2771,777040002
530703735.0,588,2428,777040002
218165830.0,200,1059,777040002
360429534.0,459,2771,777040002
969904957.0,589,2414,777040002
20124352.0,448,2676,777040002
460463973.0,558,2357,777040002
217419426.0,483,3047,777040002
284433729.0,490,3135,777040002
211128223.0,200,1059,777040002
274543118.0,100,498,777040002
217843895.0,457,2755,777040002
305045481.0,324,1778,777040002
978861416.0,697,3791,777040002
1631247955.0,258,1557,777040002
207387412.0,200,1059,777040002
207387412.0,200,1059,777040002
249205571.0,440,2592,777040002
207387412.0,200,1059,777040002
234233810.0,433,2525,777040002
214380476.0,891,4418,2
217761304.0,891,4418,2
214380476.0,891,4418,2
214380476.0,891,4418,2
214380476.0,891,4418,2
232614612.0,488,3112,777040002
288602110.0,500,3264,777040002
79179660.0,75,251,777040002
215283820.0,431,2502,777040002
300000.0,718,4291,777040002
264434849.0,450,2691,777040002
1576699000.0,629,3511,777040002
199619404.0,265,1519,777040002
258572398.0,67,2478,777040002
356103755.0,449,2682,777040002
516921730.0,589,2414,777040002
212751069.0,431,2509,777040002
558644597.0,431,2506,777040002
314773327.0,490,3134,777040002
707382564.0,459,2771,777040002
1778039677.0,589,2421,777040002
222133775.0,344,1836,777040002
302702684.0,500,3262,777040002
177432402.0,129,491,777040002
190274829.0,75,235,777040002
247573000.0,226,1263,777040002
421408789.0,234,1310,777040002
263964719.0,443,2610,2
521460543.0,711,3695,777040002
1342872233.0,490,3133,777040002
215886261.0,490,3135,777040002
329918000.0,721,4232,777040002
714080518.0,195,1215,777040002
0.0,500,3262,2
137448853.0,589,2421,777040002
30000000.0,438,2586,777040002
290164943.0,105,540,777040002
244038327.0,100,507,777040002
336005118.0,621,2463,777040002
857345616.0,455,2747,2
241394119.0,433,2525,777040002
363841595.0,460,2819,777040002
233651028.0,724,3748,2
324301295.0,480,3016,777040002
499044932.0,452,2715,777040002
0.0,488,3098,2
527212219.0,440,2592,777040002
231836411.0,100,498,777040002
214887302.0,89,315,777040002
227832764.0,433,2525,777040002
193520000.0,432,2510,777040002
247345000.0,146,700,777040002
229830639.0,443,2608,777040002
917651746.0,488,3120,777040002
185916231.0,195,1215,777040002
233560000.0,488,3098,2
132512254.0,842,3784,777040002
257979154.0,891,4418,2
190504154.0,490,3135,777040002
318442269.0,71,225,777040002
181729000.0,694,3757,777040002
258303762.0,490,3135,777040002
231426176.0,711,3706,777040002
0.0,626,3476,2
1357992317.0,456,2753,777040002
263786907.0,459,2771,777040002
182261194.0,679,4053,777040002
421718529.0,496,3177,777040002
444504104.0,500,3264,777040002
241571385.0,483,3047,777040002
322967769.0,500,3262,777040002
262606008.0,466,2877,777040002
279498255.0,501,3268,777040002
11597261.0,500,3262,777040002
2904549287.0,7,31,777040002
339587539.0,237,1228,777040002
0.0,100,498,2
354863167.0,698,4265,777040002
211581349.0,589,2414,777040002
165769496.0,617,2445,777040002
0.0,720,3640,2
187774412.0,450,2691,777040002
157173233.0,200,1059,777040002
215939820.0,560,2365,777040002
161776362.0,214,1141,777040002
207881933.0,500,3266,777040002
534845439.0,459,2771,777040002
516901249.0,453,2728,777040002
193769232.0,510,3218,777040002
246567029.0,450,2702,777040002
199015375.0,450,2683,777040002
596217250.0,221,1176,777040002
242716782.0,490,3135,777040002
800121614.0,617,2460,777040002
360002639.0,679,4058,777040002
263344982.0,480,3016,777040002
900475000.0,677,3733,777040002
537830400.0,442,2604,777040002
689770521.0,341,1875,777040002
248310806.0,450,2683,777040002
228351851.0,490,3135,777040002
79294547.0,500,3262,777040002
272075544.0,187,1025,777040002
391199676.0,360,2175,777040002
532780837.0,223,1182,777040002
5376051.0,826,3668,777040002
280640704.0,535,3279,777040002
220985662.0,490,3135,777040002
249411934.0,49,125,777040002
199836025.0,658,3611,777040002
435110000.0,686,4183,777040002
281933445.0,535,3279,777040002
398473929.0,460,2820,777040002
200655800.0,478,3006,777040002
0.0,490,3135,2
1100000000.0,626,3476,777040002
283723729.0,741,3718,777040002
212285863.0,891,4418,2
252182363.0,471,2930,777040002
196789392.0,450,2691,777040002
506548719.0,513,3231,777040002
521697154.0,467,2879,777040002
231595112.0,501,3268,777040002
227546984.0,490,3133,777040002
194384848.0,714,3702,777040002
156918448.0,226,1259,777040002
589044956.0,459,2771,777040002
639482536.0,267,1510,777040002
250804745.0,480,3016,777040002
188364500.0,732,3836,777040002
210824708.0,461,2837,777040002
1002134775.0,488,3117,777040002
217165396.0,490,3135,777040002
563918762.0,746,3848,777040002
105305342.0,459,2783,777040002
0.0,496,3175,2
304030927.0,459,2804,777040002
1044152844.0,464,2860,777040002
516678418.0,769,4002,777040002
825600000.0,482,3026,777040002
269280978.0,460,2817,777040002
481824153.0,694,3762,777040002
269408099.0,440,2592,777040002
207793519.0,500,3262,777040002
0.0,535,3279,2
0.0,643,3554,777040002
7200000.0,500,3264,777040002
277526500.0,490,3135,777040002
361182383.0,643,3554,777040002
224930634.0,715,4215,777040002
8263844952.0,704,4280,777040002
244342319.0,535,3280,777040002
226281879.0,75,241,777040002
738171487.0,589,2414,777040002
311680131.0,461,2840,777040002
183584774.0,319,1849,777040002
524632694.0,450,2683,777040002
1988648471.0,432,2510,777040002
143619250.0,75,241,777040002
216200863.0,480,3016,777040002
3827712094.0,51,131,777040002
2860477800.0,608,1010,2
800000000.0,490,3131,777040002
865142287.0,480,3016,777040002
269050648.0,444,2624,777040002
1133706872.0,101,477,777040002
464213082.0,443,2610,777040002
351597741.0,195,1218,777040002
690755136.0,457,2755,2
1430600426.0,452,2719,777040002
275591000.0,380,2062,777040002
415777838.0,484,3070,777040002
1108261844.0,471,2932,777040002
296283968.0,467,2881,777040002
591873621.0,443,2608,777040002
214954186.0,459,2804,777040002
412779866.0,643,3554,777040002
431474782.0,81,290,777040002
254253991.0,490,3135,777040002
322873904.0,438,2588,777040002
216148974.0,535,3279,777040002
362497090.0,452,2717,777040002
114940165.0,484,3070,777040002
234444831.0,591,2432,777040002
782012358.0,452,2719,777040002
354561573.0,265,1533,777040002
372175723.0,232,1275,777040002
231746711.0,694,3757,777040002
0.0,198,1054,2
132171217.0,239,1246,777040002
287353000.0,644,3566,777040002
381435000.0,303,1797,777040002
231439535.0,488,3098,777040002
300329442.0,493,3152,777040002
100000.0,433,2525,777040002
142819616.0,459,2814,777040002
198038139.0,133,585,777040002
337245665.0,443,2608,777040002
51044371.0,432,2510,777040002
298108342.0,471,2932,777040002
115469625.0,484,3070,777040002
351030506.0,100,498,777040002
381751968.0,458,2764,777040002
191145.0,483,3054,777040002
100000.0,442,2606,777040002
492000000.0,638,3537,777040002
223761207.0,450,2683,777040002
145984091.0,745,3812,777040002
278573262.0,645,3580,777040002
165128127.0,459,2781,777040002
64613370.0,75,235,777040002
263855048.0,459,2803,777040002
321773586.0,483,3032,777040002
475090208.0,450,2691,777040002
680012000.0,431,2509,777040002
273683998.0,211,1093,777040002
248202688.0,704,4280,777040002
236691916.0,675,3729,777040002
17742834.0,306,1701,777040002
189866385.0,448,2669,777040002
218505061.0,471,2932,777040002
393809204.0,452,2727,777040002
918281881.0,448,2670,777040002
439467890.0,51,128,777040002
329600917.0,51,128,777040002
329600917.0,51,129,777040002
342100248.0,488,3116,777040002
18450638000.0,652,3592,777040002
549861192.0,535,3279,777040002
80399926.0,433,2527,777040002
9107928937.0,452,2717,777040002
211943454.0,381,2070,777040002
220438020.0,448,2670,777040002
232549568.0,75,241,777040002
214773573.0,450,2691,777040002
478522960.0,488,3114,777040002
40171640.0,443,2608,777040002
86861112.0,684,4196,777040002
746691061.0,443,2612,777040002
600000.0,505,3271,777040002
209090526.0,477,3002,777040002
217000000.0,459,2771,777040002
448188123.0,444,2616,2
379225593.0,602,3939,2
149990383.0,490,3134,777040002
276864157.0,459,2771,777040002
3454882.0,663,3610,777040000
217132619.0,701,4254,777040002
1491580420.0,695,3789,777040002
355030000.0,431,2509,777040002
4356273389.0,50,140,777040002
7602247000.0,341,1879,777040002
1217054324.0,51,132,777040002
19994919.0,598,2350,777040002
175600000.0,633,3509,777040002
106693422.0,467,2881,777040002
247865214.0,437,2562,777040002
1391624342.0,589,2421,777040002
4123830006.0,481,3020,2
2151414193.0,448,2666,777040002
200317491.0,711,3706,777040002
311098556.0,437,2562,777040002
209869104.0,891,4418,2
310342426.0,616,2450,777040002
557162286.0,432,2511,777040002
348325572.0,459,2798,777040002
328187229.0,443,2613,777040002
1710979051.0,274,1545,777040002
261710208.0,433,2525,777040002
280634699.0,484,3069,777040002
525446737.0,470,2908,777040002
345477271.0,460,2806,2
1391708021.0,720,3640,777040002
330000181.0,488,3123,777040002
224204949.0,477,2998,777040002
1317477643.0,459,2771,777040002
896342706.0,490,3135,777040002
237122830.0,452,2727,2
910812281.0,493,3152,777040002
258395175.0,746,3811,777040002
375945787.0,535,3279,777040002
8992641000.0,656,3649,777040002
342698000.0,454,2738,777040002
150269044.0,498,3201,777040002
1626827795.0,865,4311,777040002
106849000.0,431,2504,2
150013526.0,869,4330,777040002
147496195.0,725,3749,777040002
79347077.0,388,1967,777040002
176014593.0,891,4418,2
92471463.0,741,3719,777040002
268549188.0,771,4012,777040002
178136551.0,351,2027,777040002
178799857.0,741,3719,777040002
171225495.0,75,241,777040002
178760233.0,786,4049,777040002
198376932.0,741,3722,777040002
122914282.0,725,3749,777040002
111629329.0,725,3749,777040002
162750827.0,741,3719,777040002
186269420.0,741,3726,777040002
54176485.0,239,1241,777040002
170879029.0,737,3797,777040002
191330483.0,729,3710,777040002
0.0,737,3797,2
369606173.0,695,3786,777040002
220722695.0,830,3377,777040002
119380974.0,711,3695,777040002
527860380.0,843,3920,777040002
147086562.0,817,3972,777040002
140553896.0,71,225,777040002
132469893.0,741,3719,777040002
127820682.0,741,3720,777040002
181858301.0,159,737,777040002
153885295.0,547,3412,777040002
195625023.0,160,772,777040002
5035137.0,757,4064,777040002
102684713.0,726,3826,777040002
116418387.0,741,3720,777040002
7196187.0,891,4418,777040002
180197021.0,872,4341,777040002
152895683.0,159,737,777040002
116662439.0,159,768,777040002
117012871.0,781,4035,777040002
257035480.0,407,853,777040002
104776549.0,741,3719,777040002
186459124.0,159,733,777040002
183000000.0,159,728,777040002
0.0,891,3718,777040002
190574703.0,407,849,777040002
145425538.0,695,3767,777040002
189978889.0,834,3365,777040002
233501000.0,631,3504,777040002
0.0,724,3748,2
719741843.0,589,2414,777040002
133430149.0,162,1339,777040002
119742000.0,595,2347,777040002
152788091.0,724,3748,777040002
116577439.0,721,4232,777040002
259762306.0,162,1340,777040002
83990000.0,843,3918,777040002
123663736.0,695,3788,777040002
179249085.0,835,3366,777040002
180008676.0,513,3231,777040002
21739067.0,159,755,777040002
180008676.0,513,3231,777040002
195930677.0,162,1224,777040002
95414098.0,590,2427,777040002
659301638.0,15,62,777040002
177823842.0,834,3363,777040002
101118537.0,569,2310,777040002
131447794.0,157,670,777040002
134365000.0,119,415,777040002
722757824.0,577,2304,777040002
109711842.0,547,3412,777040002
168519024.0,128,517,777040002
175293280.0,734,2406,777040002
142060910.0,388,2056,777040002
977969219.0,256,1446,777040002
179058014.0,281,1636,777040002
0.0,830,3377,2
187095331.0,826,3664,777040002
121238867.0,159,737,777040002
363155879.0,869,4329,777040002
105661677.0,162,1335,777040002
119136148.0,17,54,777040002
86991566.0,708,3692,777040002
911198.0,420,2241,777040002
157565429.0,834,3374,777040002
144510897.0,891,4418,2
156785376.0,513,3231,777040002
181898239.0,826,3668,777040002
182275906.0,250,1419,777040002
122673438.0,16,65,777040002
121370852.0,159,738,777040002
148196783.0,97,149,777040002
401171225.0,283,1618,777040002
116727182.0,589,2418,777040002
152625643.0,420,2241,777040002
132314652.0,649,3597,2
125228336.0,341,1820,777040002
113569024.0,159,741,777040002
170552753.0,686,4183,777040002
11000.0,631,3499,777040002
113685443.0,718,4303,777040002
183334309.0,394,2084,777040002
137995910.0,407,849,777040002
99608350.0,243,1370,777040002
124388594.0,159,766,777040002
0.0,163,1350,2
221647407.0,154,784,777040002
200199128.0,721,4232,777040002
141807290.0,410,873,777040002
112985775.0,847,3677,777040002
175574116.0,71,225,777040002
109168212.0,157,669,2
172908000.0,633,3390,2
160542008.0,826,3668,777040002
120000000.0,407,849,777040002
46703185.0,695,3788,777040002
6988866.0,826,3664,777040002
123137905.0,162,1333,777040002
155912776.0,826,3668,777040002
180832869.0,285,1623,777040002
109167698.0,847,3675,777040002
160542008.0,826,3664,777040002
155853929.0,733,2403,777040002
135006507.0,513,3231,777040002
0.0,733,2403,2
98007746.0,160,775,777040002
150813561.0,445,2627,777040002
184352511.0,428,2271,777040002
148704610.0,159,745,777040002
131199328.0,75,241,777040002
155912776.0,826,3664,777040002
47613439.0,394,2084,777040002
135006507.0,513,3231,777040002
309573549.0,234,1285,777040002
2263330999.0,826,3664,777040002
240011103.0,788,4027,777040002
110264785.0,891,4418,2
600000.0,434,2530,777040002
121328380.0,891,4418,2
102645000.0,635,3824,777040002
0.0,826,3668,2
152927524.0,407,849,777040002
187579409.0,80,264,777040002
153584647.0,88,357,777040002
189397389.0,649,3606,777040002
118886204.0,162,1336,777040002
0.0,153,777,2
144839805.0,432,2510,777040002
108087831.0,551,3432,777040002
0.0,721,4232,2
137770747.0,891,4418,2
108159943.0,160,772,777040002
95134628.0,683,4200,777040002
98842976.0,75,241,777040002
199793869.0,843,3921,777040002
510929727.0,229,1270,777040002
141360917.0,826,3664,777040002
346708000.0,513,3231,777040002
122756199.0,76,278,777040002
144638796.0,718,3806,777040002
205659456.0,567,2297,777040002
129340000.0,408,866,2
139777323.0,826,3668,777040002
958873946.0,71,225,777040002
149069851.0,162,1341,777040002
117005639.0,513,3231,777040002
108138646.0,157,665,777040002
7985720.0,891,4418,777040002
199659086.0,698,4241,777040002
130560326.0,835,3369,777040002
87015522.0,461,2837,777040002
160611674.0,61,150,777040002
199482432.0,567,2297,777040002
189057696.0,416,2190,777040002
106572990.0,162,1333,777040002
107628100.0,153,777,777040002
122946500.0,162,1224,777040002
102358760.0,150,688,777040002
142659003.0,422,2249,777040002
106084324.0,162,1333,777040002
162801843.0,187,1020,777040002
156144346.0,395,2122,777040000
167214084.0,109,527,777040002
130447023.0,828,3672,777040002
90638396.0,843,3921,777040002
139353896.0,212,1106,777040002
192864225.0,698,4241,777040002
0.0,147,651,2
248257000.0,70,222,777040002
134401272.0,826,3668,777040002
125704902.0,790,4022,777040002
0.0,162,1333,2
149243657.0,159,749,777040002
0.0,826,3668,2
185745237.0,110,534,777040002
112546735.0,834,3370,777040002
122456673.0,162,1224,777040002
89315372.0,97,359,777040002
129927313.0,826,3664,777040002
112546735.0,834,3363,777040002
229023036.0,706,4224,777040002
129927313.0,826,3668,777040002
133312086.0,163,1350,777040002
646435561.0,718,3806,777040002
108365547.0,683,4200,777040002
0.0,140,562,2
109018382.0,407,849,777040002
168457252.0,32,85,777040002
88858337.0,409,902,777040002
170604000.0,241,1388,777040002
178731000.0,212,1098,777040002
100561289.0,513,3231,777040002
134316242.0,187,1036,777040002
176000000.0,563,2326,777040002
152845342.0,258,1467,777040002
171280135.0,194,1214,777040002
188026213.0,537,3317,777040002
188026213.0,537,3317,777040002
134436814.0,835,3369,777040002
102005373.0,826,3668,777040002
5119710.0,513,3232,1
34960179.0,694,3762,777040002
168632439.0,821,3975,777040002
122754415.0,157,675,777040002
53630764.0,709,4272,777040002
190928571.0,240,1397,777040002
203034091.0,288,1610,777040002
134326650.0,160,736,777040002
177967198.0,537,3317,777040002
177435087.0,698,4265,777040002
118205799.0,837,3890,777040002
191466113.0,417,2201,777040002
176621499.0,698,4265,777040002
177967198.0,537,3317,777040002
160277710.0,891,4418,2
122036355.0,826,3664,777040002
167581836.0,396,2123,777040002
192448698.0,589,2421,777040002
193084216.0,75,251,777040002
167053956.0,698,4266,777040002
0.0,890,4416,777040002
118291297.0,799,4114,777040002
151926075.0,469,2900,777040002
149872199.0,78,279,777040002
122467621.0,153,777,777040002
181935924.0,537,3308,777040002
179057038.0,606,998,777040002
397464213.0,143,553,777040002
163636139.0,239,1252,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
179957737.0,523,3320,777040002
179132582.0,523,3320,777040002
95595453.0,159,750,777040002
2410523662.0,203,1162,777040002
196145392.0,695,3788,777040002
165091777.0,698,4266,777040002
635960363.0,350,2023,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
119029071.0,89,314,777040002
187874738.0,341,1817,777040002
173353783.0,523,3320,777040002
109138943.0,826,3668,777040002
74717791.0,718,4302,777040002
131221251.0,704,4280,777040000
155867307.0,698,4266,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
147574869.0,746,3811,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
142662387.0,604,3830,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
123532798.0,891,4418,2
134174747.0,721,4232,777040002
74717791.0,718,4302,777040002
900374.0,834,3370,777040002
0.0,890,4416,777040002
132415350.0,245,1372,777040002
0.0,537,3308,777040002
278572090.0,187,1025,777040002
143407708.0,75,241,777040002
0.0,781,4035,2
128325199.0,459,2786,777040002
103941851.0,826,3664,777040002
159343951.0,70,219,777040002
41009026.0,817,3972,777040002
189832889.0,715,4216,777040002
0.0,159,753,2
107521018.0,826,3668,777040002
171630415.0,75,241,777040002
141608312.0,704,4280,777040002
142145903.0,239,1254,777040002
10824813.0,445,2627,777040002
4000185.0,787,4024,777040002
120000.0,826,3668,777040002
154754085.0,537,3317,777040002
149445374.0,239,1251,777040002
189020027.0,561,2366,777040002
106937541.0,760,4078,777040002
0.0,686,4190,2
69354772.0,159,737,777040002
189832889.0,715,4214,777040002
94080891.0,826,3668,777040002
198141218.0,83,353,777040002
159962459.0,754,2490,777040002
112428993.0,760,4078,777040002
185434722.0,149,684,777040002
133478636.0,642,3549,777040002
140572439.0,744,3833,777040002
202660690.0,24,71,777040002
107521018.0,826,3668,777040002
120273882.0,159,749,777040002
0.0,826,3668,2
125405383.0,814,4140,777040002
142168031.0,173,835,777040002
149445374.0,239,1245,777040002
136475099.0,320,1765,777040002
138955562.0,726,3826,777040002
245393514.0,869,4327,777040002
171065510.0,589,2414,777040002
202315253.0,869,4327,777040002
107028005.0,826,3668,777040002
342030803.0,505,3272,777040002
202315253.0,869,4327,777040002
189274993.0,97,212,777040002
143137273.0,258,1459,2
170875250.0,686,4183,777040002
143516969.0,818,3968,777040002
0.0,890,4416,777040002
61512596.0,75,241,777040002
159940737.0,787,4024,777040002
170772263.0,75,241,777040002
192879346.0,115,439,777040002
192879346.0,115,439,777040002
168821524.0,388,2050,777040002
127869121.0,721,4232,777040002
96154601.0,341,1875,777040002
103817165.0,826,3668,777040002
154846132.0,781,4035,2
164979364.0,589,2418,777040002
177286343.0,211,1093,777040002
356218628.0,569,2307,777040002
137632006.0,409,903,777040002
0.0,890,4416,777040002
144061264.0,219,1130,777040002
118588847.0,814,4142,777040002
125308079.0,138,594,777040002
0.0,890,4416,777040002
600000.0,160,772,777040002
0.0,890,4416,777040002
173596167.0,825,3995,777040002
153113254.0,537,3308,777040002
87729956.0,75,235,777040002
101074958.0,732,3864,777040002
97015277.0,413,894,777040002
39850400.0,743,3927,777040002
16533846.0,172,806,777040002
132237301.0,661,3625,777040002
175339386.0,860,4146,777040002
131455266.0,661,3626,777040002
254373028.0,781,4035,777040002
133134626.0,567,2297,777040002
181012784.0,488,3098,777040002
0.0,890,4416,777040002
75061352.0,843,3918,777040002
151337609.0,537,3311,777040002
162303044.0,75,236,777040002
161485052.0,272,1537,777040002
313916211.0,708,3692,777040002
133274211.0,467,2879,777040002
0.0,497,3178,2
148588957.0,523,3320,777040002
174359196.0,474,2965,777040002
155593108.0,482,3025,777040002
73387247.0,408,866,777040002
150466629.0,7,30,777040002
66646176.0,50,145,777040002
0.0,200,1053,2
185133143.0,891,4418,2
202323852.0,147,617,777040002
202323852.0,147,617,777040002
203952408.0,161,1325,777040002
114720208.0,149,681,777040002
394995008.0,258,1454,777040002
148588957.0,523,3320,777040002
128830225.0,26,75,777040002
202323852.0,147,617,777040002
156159137.0,126,578,777040002
202323852.0,147,617,777040002
1116560129.0,589,2414,777040002
205785462.0,473,2980,777040002
202323852.0,147,617,777040002
170098531.0,374,2049,777040002
203952408.0,161,1325,777040002
229109744.0,465,2864,777040002
20166961.0,441,2600,777040002
205357873.0,381,2067,777040002
203952408.0,161,1325,777040002
202323852.0,147,617,777040002
202323852.0,147,617,777040002
108002221.0,285,1627,777040002
0.0,698,4241,2
202323852.0,147,617,777040002
177065234.0,695,3790,777040002
0.0,472,2942,777040002
118750697.0,35,89,777040002
169599868.0,313,1782,777040002
148588957.0,523,3320,777040002
50448809.0,413,890,777040002
482851831.0,200,1053,777040002
202323852.0,147,617,777040002
244320506.0,336,1772,777040002
185371358.0,891,4418,2
186599740.0,234,1284,777040002
137744319.0,567,2297,777040002
0.0,288,1605,2
733738039.0,576,2402,777040002
63418000.0,157,666,777040002
0.0,890,4416,777040002
0.0,890,4416,2
0.0,890,4416,777040002
66648641.0,286,1629,777040002
15187429.0,234,1285,777040002
0.0,890,4416,777040002
2323752062.0,869,4330,777040002
517811449.0,538,3315,777040002
0.0,890,4416,2
0.0,890,4416,777040002
374570505.0,234,1324,777040002
0.0,890,4416,777040002
148648117.0,891,4418,2
107645125.0,159,749,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
194592386.0,394,2084,777040002
188390714.0,646,3588,777040002
121836056.0,704,4281,777040002
188390714.0,646,3588,777040002
188390714.0,646,3588,777040002
167931365.0,860,4146,777040002
114862786.0,718,3806,777040002
11345684.0,642,3548,777040002
189161867.0,527,3353,777040002
135153843.0,698,4241,777040002
0.0,890,4416,777040002
144881359.0,537,3308,777040002
193175042.0,497,3178,777040002
181416414.0,234,1303,777040002
194307380.0,425,1235,777040002
183419058.0,414,864,777040002
182752366.0,353,2013,777040002
74884809.0,148,656,777040002
0.0,890,4416,777040002
103985045.0,321,1761,777040002
91781023.0,234,1310,777040002
0.0,890,4416,777040002
86883662.0,284,1597,777040002
120036975.0,746,3815,777040002
145405683.0,589,2414,777040002
54100000.0,270,1496,2
132589632.0,460,2826,777040002
81001843.0,407,851,777040002
125285603.0,26,75,777040002
0.0,187,1027,2
1291607.0,721,4232,777040002
169287145.0,316,1861,777040002
2254041114.0,702,4275,777040002
139549335.0,282,1587,777040002
187435201.0,530,3385,777040002
126446108.0,239,1251,777040002
132596455.0,245,1371,777040002
178938596.0,122,393,777040002
140343350.0,891,4418,2
0.0,890,4416,777040002
79126476.0,444,2621,777040002
189779926.0,473,2980,777040002
199106732.0,97,362,777040002
171297364.0,234,1284,777040002
172086427.0,234,1284,777040002
126706728.0,698,4266,777040002
113721881.0,692,3715,777040002
127672120.0,537,3317,777040002
976925509.0,282,1589,777040002
132345707.0,139,560,777040002
0.0,890,4416,777040002
161479101.0,729,3708,777040002
176386150.0,394,2084,777040002
135360871.0,891,4418,2
135360871.0,891,4418,2
0.0,890,4416,777040002
124776041.0,537,3317,777040002
127650697.0,567,2297,777040002
167169717.0,234,1284,777040002
114388176.0,718,3844,777040002
138383189.0,75,241,777040002
104620190.0,721,4232,777040002
175649749.0,261,1483,777040002
167939766.0,234,1284,777040002
0.0,890,4416,777040002
0.0,388,2050,2
0.0,341,1879,2
152143686.0,380,2057,777040002
140299684.0,82,346,777040002
124577038.0,537,3317,777040002
176807994.0,255,1441,777040002
139845903.0,282,1587,777040002
1263529233.0,394,2085,777040002
124327649.0,116,460,777040002
173139779.0,394,2113,777040002
179142757.0,563,2325,777040002
1596030.0,523,3320,777040002
165866435.0,234,1284,777040002
158466947.0,284,1597,777040002
122434483.0,75,241,777040002
150500760.0,366,1962,777040002
0.0,890,4416,777040002
141241107.0,283,1604,777040002
101762300.0,469,2900,777040002
131208488.0,891,4418,2
171763112.0,394,2102,777040002
0.0,890,4416,777040002
110652815.0,768,4277,777040002
107600033.0,298,1672,777040002
188509356.0,316,1843,777040002
1643418.0,523,3320,777040002
15831939.0,567,2297,777040002
72138285.0,388,2056,777040002
124194313.0,187,1036,777040002
148890932.0,869,4327,777040002
157852761.0,474,2965,777040002
75710658.0,189,1012,777040002
133013571.0,75,241,777040002
362585000.0,248,1406,777040002
260052893.0,91,367,777040002
0.0,890,4416,777040002
59014122.0,98,383,777040002
154970013.0,234,1292,777040002
144152837.0,860,4146,777040002
130865115.0,589,2414,777040002
197628555.0,474,2961,777040002
109288259.0,589,2414,777040002
168926336.0,589,2414,777040002
137993431.0,114,455,777040002
172835595.0,551,3468,777040002
199000227.0,511,3215,777040002
120304683.0,70,219,777040002
124874202.0,537,3308,777040002
154950714.0,891,4418,2
198007684.0,432,2519,777040002
0.0,293,1694,2
185252007.0,709,4272,777040002
140521782.0,686,4190,777040002
127292878.0,869,4327,777040002
151736440.0,869,4327,777040002
127895094.0,388,2050,777040002
190741774.0,331,1742,777040002
60634589.0,354,2041,777040002
135233036.0,820,3988,777040002
10310875.0,239,1241,777040002
128722811.0,75,241,777040002
165757495.0,257,1439,777040002
128132582.0,75,241,777040002
158455809.0,354,2035,777040002
115187934.0,698,4265,777040002
67218407.0,835,3366,777040002
197682345.0,510,3218,777040002
0.0,698,4265,2
53625209.0,718,4302,777040002
0.0,388,2050,2
137475987.0,695,3790,777040002
198007684.0,432,2510,777040002
123824131.0,523,3320,777040002
67560777.0,75,235,777040002
196686328.0,83,354,777040002
236868240.0,213,1114,777040002
113732577.0,219,1130,777040002
115718535.0,698,4265,777040002
146564360.0,291,1569,777040002
127895094.0,388,2050,777040002
187303806.0,474,2964,777040002
0.0,54,213,2
103650306.0,661,3625,777040002
133235563.0,97,212,777040002
153818316.0,418,2221,777040002
96046657.0,589,2414,777040002
152060287.0,474,2966,777040002
0.0,698,4241,777040002
115718535.0,698,4266,777040002
115187934.0,698,4266,777040002
157638085.0,394,2084,777040002
114756138.0,110,532,777040002
132851751.0,82,346,777040002
151736440.0,869,4327,777040002
1627791.0,606,998,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
127292878.0,869,4327,777040002
151736440.0,869,4327,777040002
